2020-07-26 02:03:30.659159,405,0.8594
2020-07-26 02:23:32.276072,404,0.8625
2020-07-26 02:43:33.898382,404,0.8625
2020-07-26 03:03:35.516370,406,0.8562
2020-07-26 03:23:37.134354,404,0.8625
2020-07-26 03:43:38.750423,406,0.8562
2020-07-26 04:03:40.368263,406,0.8562
2020-07-26 04:23:41.985510,405,0.8594
2020-07-26 04:43:43.606644,406,0.8562
2020-07-26 05:03:45.225975,407,0.8531
2020-07-26 05:23:36.830929,405,0.8594
2020-07-26 05:43:38.449204,406,0.8562
2020-07-26 06:03:40.069034,405,0.8594
2020-07-26 06:23:41.689418,406,0.8562
2020-07-26 06:43:43.310689,406,0.8562
2020-07-26 07:03:44.932125,406,0.8562
2020-07-26 07:23:46.551850,404,0.8625
2020-07-26 07:43:48.172084,405,0.8594
2020-07-26 08:03:49.794385,406,0.8562
2020-07-26 08:23:51.410550,407,0.8531
2020-07-26 08:43:43.014306,406,0.8562
2020-07-26 09:03:44.633786,406,0.8562
2020-07-26 09:23:46.251229,405,0.8594
2020-07-26 09:43:47.870822,406,0.8562
2020-07-26 10:03:49.494515,405,0.8594
2020-07-26 10:23:51.114964,407,0.8531
2020-07-26 10:43:52.735814,405,0.8594
2020-07-26 11:03:54.357879,406,0.8562
2020-07-26 11:23:55.978053,405,0.8594
2020-07-26 11:43:57.593828,407,0.8531
2020-07-26 12:03:49.198936,405,0.8594
2020-07-26 12:23:50.820247,407,0.8531
2020-07-26 12:43:52.438610,407,0.8531
2020-07-26 13:03:54.057871,406,0.8562
2020-07-26 13:23:55.676843,407,0.8531
2020-07-26 13:43:57.291986,405,0.8594
2020-07-26 14:03:58.912832,406,0.8562
2020-07-26 14:24:00.530421,406,0.8562
2020-07-26 14:44:02.149960,405,0.8594
2020-07-26 15:04:03.766165,404,0.8625
2020-07-26 15:23:55.372052,405,0.8594
2020-07-26 15:43:56.990660,405,0.8594
2020-07-26 16:03:58.611283,402,0.8688
2020-07-26 16:24:00.230729,404,0.8625
2020-07-26 16:44:01.851540,402,0.8688
2020-07-26 17:04:03.471153,403,0.8656
